Data opsamlet af Aarhus Universitet, Institut for Miljoevidenskab <br> Data er kvalitetskontrolleret til 1. april 2021. Data efter denne dato er ikke manuelt kontrolleret og kan indeholde fejl <br>For yderligere information se https://envs.au.dk/faglige-omraader/luftforurening-udledninger-og-effekter/luftforurening/ eller kontakt Thomas Ellermann tel@envs.au.dk <br> <br>Gasser: NO2: Kvælstofdioxid µg/m<sup>3</sup>, NOx: Kvælstofoxider µg/m<sup>3</sup>, O3: Ozon µg/m<sup>3</sup>
Data fra Aalborg Tag
Recorded;CO;NO2;SO2;NOx;PM_2.5_Lvs
14-01-2022 06:30:00;0,16;6,69;0,16;13,71;;Data er manuelt kontrolleret
14-01-2022 06:00:00;0,15;5,22;0,21;11,17;;Data er manuelt kontrolleret
14-01-2022 05:30:00;0,16;2,12;0,21;5,43;;Data er manuelt kontrolleret
14-01-2022 04:30:00;0,15;0,98;0,21;2,79;;Data er manuelt kontrolleret
14-01-2022 04:00:00;0,14;0,86;0,16;0,86;;Data er manuelt kontrolleret
14-01-2022 03:30:00;0,14;0,65;0;1,42;;Data er manuelt kontrolleret
14-01-2022 03:00:00;0,14;0,52;0,11;0,96;;Data er manuelt kontrolleret
14-01-2022 02:30:00;0,14;0,63;0,13;1,45;;Data er manuelt kontrolleret
14-01-2022 02:00:00;0,14;1,05;0,03;1,13;;Data er manuelt kontrolleret
14-01-2022 01:30:00;0,13;1,51;0,11;1,57;;Data er manuelt kontrolleret
14-01-2022 01:00:00;0,14;2,1;0,19;1,82;;Data er manuelt kontrolleret
14-01-2022 00:30:00;0,14;1,01;0,11;0,69;;Data er manuelt kontrolleret
14-01-2022 00:00:00;0,13;2,05;0;2,47;;Data er manuelt kontrolleret
13-01-2022 23:30:00;0,13;2,05;0;3,17;;Data er manuelt kontrolleret
13-01-2022 23:00:00;0,13;2,6;0,16;4,04;;Data er manuelt kontrolleret
13-01-2022 22:30:00;0,14;3,25;0,19;5,32;;Data er manuelt kontrolleret
13-01-2022 22:00:00;0,14;3,16;0,11;5,3;;Data er manuelt kontrolleret
13-01-2022 21:30:00;0,14;2,81;0,08;4,17;;Data er manuelt kontrolleret
13-01-2022 21:00:00;0,14;3,21;0,21;5,49;;Data er manuelt kontrolleret
13-01-2022 20:30:00;0,14;3,08;0,11;4,84;;Data er manuelt kontrolleret
13-01-2022 20:00:00;0,14;3,82;0,16;6,25;;Data er manuelt kontrolleret
13-01-2022 19:30:00;0,14;4,26;0,19;7,44;;Data er manuelt kontrolleret
13-01-2022 19:00:00;0,14;4,4;0,27;7,9;;Data er manuelt kontrolleret
13-01-2022 18:30:00;0,15;5,72;0,24;8,93;;Data er manuelt kontrolleret
13-01-2022 18:00:00;0,15;3,94;0,19;8,17;;Data er manuelt kontrolleret
13-01-2022 17:30:00;0,15;4,42;0,11;7,98;;Data er manuelt kontrolleret
13-01-2022 17:00:00;0,15;6,39;0,05;11,38;;Data er manuelt kontrolleret
13-01-2022 16:30:00;0,15;7,78;0;12,74;;Data er manuelt kontrolleret
13-01-2022 16:00:00;0,17;10,4;0;17,02;;Data er manuelt kontrolleret
13-01-2022 15:30:00;0,16;8,24;0;13,85;;Data er manuelt kontrolleret
13-01-2022 15:00:00;0,19;7,21;0;12,66;;Data er manuelt kontrolleret
13-01-2022 14:30:00;0,16;8,53;0,08;15,61;;Data er manuelt kontrolleret
13-01-2022 14:00:00;0,15;6,88;0;12,16;;Data er manuelt kontrolleret
13-01-2022 13:30:00;0,17;7,13;0;13,23;;Data er manuelt kontrolleret
13-01-2022 13:00:00;0,16;7,32;0,05;13,94;;Data er manuelt kontrolleret
13-01-2022 12:30:00;0,16;7,17;0;12,45;;Data er manuelt kontrolleret
13-01-2022 12:00:00;0,16;7,17;0,05;12,68;;Data er manuelt kontrolleret
13-01-2022 11:30:00;0,15;6,87;0,13;12,93;;Data er manuelt kontrolleret
13-01-2022 11:00:00;0,16;7,1;0,13;14,88;;Data er manuelt kontrolleret
13-01-2022 10:30:00;0,15;9,18;0,13;17,17;;Data er manuelt kontrolleret
13-01-2022 10:00:00;0,16;7,61;0,16;14,11;;Data er manuelt kontrolleret
13-01-2022 09:30:00;0,15;7,88;0,08;13,29;;Data er manuelt kontrolleret
13-01-2022 09:00:00;0,16;4,65;0;8,59;;Data er manuelt kontrolleret
13-01-2022 08:30:00;0,16;5,78;0;10,38;;Data er manuelt kontrolleret
13-01-2022 08:00:00;0,16;7;0,08;12,74;;Data er manuelt kontrolleret
13-01-2022 07:30:00;0,17;6,2;0;11,19;;Data er manuelt kontrolleret
13-01-2022 07:00:00;0,17;6,75;0,05;11,65;;Data er manuelt kontrolleret
13-01-2022 06:30:00;0,16;6,04;0,11;9,73;;Data er manuelt kontrolleret
13-01-2022 06:00:00;0,16;5,43;0;13,1;;Data er manuelt kontrolleret
13-01-2022 05:30:00;0,15;4,9;0;8,61;;Data er manuelt kontrolleret
13-01-2022 05:00:00;0,14;2,6;0,08;4,25;;Data er manuelt kontrolleret
13-01-2022 04:30:00;0,15;2,56;0,05;4,02;;Data er manuelt kontrolleret
13-01-2022 03:30:00;0,21;3,4;0,13;1,32;;Data er manuelt kontrolleret
13-01-2022 03:00:00;0,22;3,02;0,05;1,57;;Data er manuelt kontrolleret
13-01-2022 02:30:00;0,21;2,73;0,03;0,44;;Data er manuelt kontrolleret
13-01-2022 02:00:00;0,21;3,17;0;0,33;;Data er manuelt kontrolleret
13-01-2022 01:30:00;0,2;2,6;0,11;0;;Data er manuelt kontrolleret
13-01-2022 01:00:00;0,21;2,89;0;0,42;;Data er manuelt kontrolleret
13-01-2022 00:30:00;0,21;2,85;0;1,38;;Data er manuelt kontrolleret
13-01-2022 00:00:00;0,22;3,48;0;1,74;;Data er manuelt kontrolleret
12-01-2022 23:30:00;0,21;3,46;0;1,36;;Data er manuelt kontrolleret
12-01-2022 23:00:00;0,23;4,4;0,05;3,94;;Data er manuelt kontrolleret
12-01-2022 22:30:00;0,22;3,82;0,05;3,02;;Data er manuelt kontrolleret
12-01-2022 22:00:00;0,23;5,07;0,05;4,76;;Data er manuelt kontrolleret
12-01-2022 21:30:00;0,22;4,95;0,05;4,65;;Data er manuelt kontrolleret
12-01-2022 21:00:00;0,22;5,93;0,05;5,81;;Data er manuelt kontrolleret
12-01-2022 20:30:00;0,23;5,41;0;5,62;;Data er manuelt kontrolleret
12-01-2022 20:00:00;0,23;6,56;0,13;7,06;;Data er manuelt kontrolleret
12-01-2022 19:30:00;0,24;6,87;0,08;7,02;;Data er manuelt kontrolleret
12-01-2022 19:00:00;0,23;6,73;0,05;7,67;;Data er manuelt kontrolleret
12-01-2022 18:30:00;0,24;7,59;0,08;9,51;;Data er manuelt kontrolleret
12-01-2022 18:00:00;0,23;6,81;0,16;8,09;;Data er manuelt kontrolleret
12-01-2022 17:30:00;0,23;8,38;0,16;11,67;;Data er manuelt kontrolleret
12-01-2022 17:00:00;0,22;9,1;0,03;12,07;;Data er manuelt kontrolleret
12-01-2022 16:30:00;0,23;9,45;0,05;12,03;;Data er manuelt kontrolleret
12-01-2022 16:00:00;0,23;8,01;0,16;10,23;;Data er manuelt kontrolleret
12-01-2022 15:30:00;0,24;8,24;0,13;11,93;;Data er manuelt kontrolleret
12-01-2022 15:00:00;0,26;11,23;0,16;15,8;;Data er manuelt kontrolleret
12-01-2022 14:30:00;0,26;12,11;0,24;17,9;;Data er manuelt kontrolleret
12-01-2022 14:00:00;0,26;10,75;0,29;14,34;;Data er manuelt kontrolleret
12-01-2022 13:30:00;0,23;9,39;0,24;12,78;;Data er manuelt kontrolleret
12-01-2022 13:00:00;0,22;10,14;0,16;12,85;;Data er manuelt kontrolleret
12-01-2022 12:30:00;0,23;9,54;0,37;12,68;;Data er manuelt kontrolleret
12-01-2022 12:00:00;0,26;10,92;0,29;14,99;;Data er manuelt kontrolleret
12-01-2022 11:30:00;0,22;9,89;0,29;13,29;;Data er manuelt kontrolleret
12-01-2022 11:00:00;0,21;11,51;0,32;17,79;;Data er manuelt kontrolleret
12-01-2022 10:30:00;0,21;14,46;0,21;21,19;;Data er manuelt kontrolleret
12-01-2022 10:00:00;0,21;18,95;0,29;27,98;;Data er manuelt kontrolleret
12-01-2022 09:30:00;0,19;16,96;0,29;23,93;;Data er manuelt kontrolleret
12-01-2022 09:00:00;0,17;13,71;0,24;17,21;;Data er manuelt kontrolleret
12-01-2022 08:30:00;0,17;16,85;0,19;22,76;;Data er manuelt kontrolleret
12-01-2022 08:00:00;0,2;20,96;0,24;31,42;;Data er manuelt kontrolleret
12-01-2022 07:30:00;0,21;16,79;0,16;25,32;;Data er manuelt kontrolleret
12-01-2022 07:00:00;0,19;15,32;0,05;22,19;;Data er manuelt kontrolleret
12-01-2022 06:30:00;0,19;10,37;0,11;12,97;;Data er manuelt kontrolleret
12-01-2022 05:30:00;0,13;9,2;0;14,34;;Data er manuelt kontrolleret
12-01-2022 05:00:00;0,12;6,39;0,03;9,14;;Data er manuelt kontrolleret
12-01-2022 04:30:00;0,12;4,63;0;6,23;;Data er manuelt kontrolleret
12-01-2022 04:00:00;0,13;4,11;0;5,13;;Data er manuelt kontrolleret
12-01-2022 03:30:00;0,13;4,51;0;6,46;;Data er manuelt kontrolleret
12-01-2022 03:00:00;0,13;3,5;0;4,36;;Data er manuelt kontrolleret
12-01-2022 02:30:00;0,14;3,9;0;4,55;;Data er manuelt kontrolleret
12-01-2022 02:00:00;0,14;4,32;0;5,39;;Data er manuelt kontrolleret
12-01-2022 01:30:00;0,15;4,99;0;6,06;;Data er manuelt kontrolleret
12-01-2022 01:00:00;0,16;4,69;0;5,93;;Data er manuelt kontrolleret
12-01-2022 00:30:00;0,17;4,97;0;6,12;;Data er manuelt kontrolleret
12-01-2022 00:00:00;0,16;6,04;0;7,76;;Data er manuelt kontrolleret
11-01-2022 23:30:00;0,16;7,19;0;8,55;;Data er manuelt kontrolleret
11-01-2022 23:00:00;0,2;7,98;0;10,67;;Data er manuelt kontrolleret
11-01-2022 22:30:00;0,21;9,68;0;12,49;;Data er manuelt kontrolleret
11-01-2022 22:00:00;0,22;10,86;0,08;14,55;;Data er manuelt kontrolleret
11-01-2022 21:30:00;0,24;14,32;0;18,93;;Data er manuelt kontrolleret
11-01-2022 21:00:00;0,26;17,35;0,11;22,51;;Data er manuelt kontrolleret
11-01-2022 20:30:00;0,27;18,26;0,19;23,12;;Data er manuelt kontrolleret
11-01-2022 20:00:00;0,29;20,52;0,24;27,62;;Data er manuelt kontrolleret
11-01-2022 19:30:00;0,3;23,28;0,37;32,49;;Data er manuelt kontrolleret
11-01-2022 19:00:00;0,31;26,28;0,45;39,47;;Data er manuelt kontrolleret
11-01-2022 18:30:00;0,3;26,93;0,05;40,6;;Data er manuelt kontrolleret
11-01-2022 18:00:00;0,33;27,9;0,03;43,45;;Data er manuelt kontrolleret
11-01-2022 17:30:00;0,34;32,4;0,64;60,05;;Data er manuelt kontrolleret
11-01-2022 17:00:00;0,31;36,39;0,67;63,19;;Data er manuelt kontrolleret
11-01-2022 16:30:00;0,33;41,2;0,72;79,06;;Data er manuelt kontrolleret
11-01-2022 16:00:00;0,3;40,98;0,72;75,77;;Data er manuelt kontrolleret
11-01-2022 15:30:00;0,33;36,15;1,25;99,18;;Data er manuelt kontrolleret
11-01-2022 15:00:00;0,4;53,93;1,65;134,97;;Data er manuelt kontrolleret
11-01-2022 14:30:00;0,31;66,78;1,54;125,84;;Data er manuelt kontrolleret
11-01-2022 14:00:00;0,31;39,7;1,12;88,87;;Data er manuelt kontrolleret
11-01-2022 13:30:00;0,26;32,47;1,04;75,64;;Data er manuelt kontrolleret
11-01-2022 13:00:00;0,27;32,93;0,98;71,78;;Data er manuelt kontrolleret
11-01-2022 12:30:00;0,28;39,86;1,49;112,4;;Data er manuelt kontrolleret
11-01-2022 12:00:00;0,29;28,57;1,12;78,72;;Data er manuelt kontrolleret
11-01-2022 11:30:00;0,29;34,92;1,12;78,28;;Data er manuelt kontrolleret
11-01-2022 11:00:00;0,26;31,61;1,12;71,34;;Data er manuelt kontrolleret
11-01-2022 10:30:00;0,28;30,87;1,33;92,35;;Data er manuelt kontrolleret
11-01-2022 10:00:00;0,28;23,7;1,25;77,07;;Data er manuelt kontrolleret
11-01-2022 09:30:00;0,31;32,09;1,44;89,85;;Data er manuelt kontrolleret
11-01-2022 09:00:00;0,34;31,79;1,33;91,8;;Data er manuelt kontrolleret
11-01-2022 08:30:00;0,34;36,47;1,65;110,16;;Data er manuelt kontrolleret
11-01-2022 08:00:00;0,43;3,96;2,05;120,26;;Data er manuelt kontrolleret
11-01-2022 07:30:00;0,47;35,84;1,44;102,01;;Data er manuelt kontrolleret
11-01-2022 07:00:00;0,51;30,49;1,22;95,57;;Data er manuelt kontrolleret
11-01-2022 06:30:00;0,42;24,77;1,73;107,37;;Data er manuelt kontrolleret
11-01-2022 06:00:00;0,35;27,41;0,98;68,01;;Data er manuelt kontrolleret
11-01-2022 05:30:00;0,36;27,88;0,8;53,57;;Data er manuelt kontrolleret
11-01-2022 04:30:00;0,27;20,94;0,85;32,67;;Data er manuelt kontrolleret
11-01-2022 04:00:00;0,28;7,29;0,4;9,22;;Data er manuelt kontrolleret
11-01-2022 03:30:00;0,28;10,19;0,4;12,68;;Data er manuelt kontrolleret
11-01-2022 03:00:00;0,28;7,9;0,29;8,91;;Data er manuelt kontrolleret
11-01-2022 02:30:00;0,27;6,48;0,43;6,14;;Data er manuelt kontrolleret
11-01-2022 02:00:00;0,28;5,79;0,35;6,41;;Data er manuelt kontrolleret
11-01-2022 01:30:00;0,27;6,16;0,4;6,08;;Data er manuelt kontrolleret
11-01-2022 01:00:00;0,27;5,66;0,4;6,79;;Data er manuelt kontrolleret
11-01-2022 00:30:00;0,24;24,52;0,72;28,11;;Data er manuelt kontrolleret
11-01-2022 00:00:00;0,24;6,77;0,29;7,02;;Data er manuelt kontrolleret
10-01-2022 23:30:00;0,26;5,64;0,05;7,96;;Data er manuelt kontrolleret
10-01-2022 23:00:00;0,3;11,05;0,32;25,34;;Data er manuelt kontrolleret
10-01-2022 22:30:00;0,3;13,64;0,29;20,62;;Data er manuelt kontrolleret
10-01-2022 22:00:00;0,35;12,49;0,21;22,49;;Data er manuelt kontrolleret
10-01-2022 21:30:00;0,36;19,05;0,43;32,7;;Data er manuelt kontrolleret
10-01-2022 21:00:00;0,38;17,33;0,37;33,28;;Data er manuelt kontrolleret
10-01-2022 20:30:00;0,35;14,42;0,51;32,19;;Data er manuelt kontrolleret
10-01-2022 20:00:00;0,4;21,32;0,77;57,91;;Data er manuelt kontrolleret
10-01-2022 19:30:00;0,38;18,78;0,59;36,47;;Data er manuelt kontrolleret
10-01-2022 19:00:00;0,49;13,9;0,56;31,82;;Data er manuelt kontrolleret
10-01-2022 18:30:00;0,41;14,44;0,61;31,35;;Data er manuelt kontrolleret
10-01-2022 18:00:00;0,47;18,4;1,46;88,36;;Data er manuelt kontrolleret
10-01-2022 17:30:00;0,49;35,63;1,54;102,24;;Data er manuelt kontrolleret
10-01-2022 17:00:00;0,52;38,9;1,14;94,36;;Data er manuelt kontrolleret
10-01-2022 16:30:00;0,48;36,61;1,46;112,11;;Data er manuelt kontrolleret
10-01-2022 16:00:00;0,47;32,49;0,98;84,05;;Data er manuelt kontrolleret
10-01-2022 15:30:00;0,58;42,36;2,1;154,15;;Data er manuelt kontrolleret
10-01-2022 15:00:00;0,55;36,85;1,41;96,98;;Data er manuelt kontrolleret
10-01-2022 14:30:00;0,44;30,37;1,17;73,36;;Data er manuelt kontrolleret
10-01-2022 14:00:00;0,44;41;1,38;99,47;;Data er manuelt kontrolleret
10-01-2022 13:30:00;0,41;30,79;1,2;88,09;;Data er manuelt kontrolleret
10-01-2022 13:00:00;0,42;34,75;1,2;82,45;;Data er manuelt kontrolleret
10-01-2022 12:30:00;0,38;34,27;1,54;93,66;;Data er manuelt kontrolleret
10-01-2022 12:00:00;0,43;27,79;1,22;80,04;;Data er manuelt kontrolleret
10-01-2022 11:30:00;0,41;45,33;1,89;127,01;;Data er manuelt kontrolleret
10-01-2022 11:00:00;0,41;41,08;1,54;112,74;;Data er manuelt kontrolleret
10-01-2022 10:30:00;0,41;32,13;1,65;110,29;;Data er manuelt kontrolleret
10-01-2022 10:00:00;0,36;41,33;1,17;93,16;;Data er manuelt kontrolleret
10-01-2022 09:30:00;0,35;36,45;1,25;76,27;;Data er manuelt kontrolleret
10-01-2022 09:00:00;0,4;27,58;1,49;85,87;;Data er manuelt kontrolleret
10-01-2022 08:30:00;0,41;36,34;1,28;85,47;;Data er manuelt kontrolleret
10-01-2022 08:00:00;0,42;35,94;1,49;96,12;;Data er manuelt kontrolleret
10-01-2022 07:30:00;0,48;39,51;1,73;129,48;;Data er manuelt kontrolleret
10-01-2022 07:00:00;0,56;37,92;1,46;99,93;;Data er manuelt kontrolleret
10-01-2022 06:30:00;0,37;35,52;1,62;96,16;;Data er manuelt kontrolleret
10-01-2022 06:00:00;0,28;38,23;1,41;88,36;;Data er manuelt kontrolleret
10-01-2022 05:30:00;0,26;19,93;1,04;43,13;;Data er manuelt kontrolleret
10-01-2022 05:00:00;0,24;11,11;0,72;14,11;;Data er manuelt kontrolleret
10-01-2022 04:30:00;0,22;7,9;0,24;8,97;;Data er manuelt kontrolleret
10-01-2022 03:30:00;0,17;4,86;0,29;7,96;;Data er manuelt kontrolleret
10-01-2022 03:00:00;0,17;3,75;0,32;5,05;;Data er manuelt kontrolleret
10-01-2022 02:30:00;0,2;4,25;0,93;8,36;;Data er manuelt kontrolleret
10-01-2022 01:30:00;0,2;4,11;0,03;7,86;;Data er manuelt kontrolleret
10-01-2022 01:00:00;0,2;4,55;0,16;12,58;;Data er manuelt kontrolleret
10-01-2022 00:30:00;0,19;13,02;0,24;23,6;;Data er manuelt kontrolleret
10-01-2022 00:00:00;0,21;5,26;0,11;10,9;;Data er manuelt kontrolleret
09-01-2022 23:30:00;0,22;7,27;0,27;13,88;;Data er manuelt kontrolleret
09-01-2022 23:00:00;0,23;10,63;0,51;18,84;;Data er manuelt kontrolleret
09-01-2022 22:30:00;0,23;5,39;0,37;15,72;;Data er manuelt kontrolleret
09-01-2022 22:00:00;0,23;10,88;0,53;19,3;;Data er manuelt kontrolleret
09-01-2022 21:30:00;0,23;12,66;0,35;27,67;;Data er manuelt kontrolleret
09-01-2022 21:00:00;0,26;11,21;0,4;23,31;;Data er manuelt kontrolleret
09-01-2022 20:30:00;0,26;18,67;0,69;40,11;;Data er manuelt kontrolleret
09-01-2022 20:00:00;0,26;14,67;0,69;27,71;;Data er manuelt kontrolleret
09-01-2022 19:30:00;0,24;12,87;0,43;26,55;;Data er manuelt kontrolleret
09-01-2022 19:00:00;0,23;14,23;0,48;31,4;;Data er manuelt kontrolleret
09-01-2022 18:30:00;0,24;15,47;0,56;32,38;;Data er manuelt kontrolleret
09-01-2022 18:00:00;0,27;14,84;0,53;34,04;;Data er manuelt kontrolleret
09-01-2022 17:30:00;0,23;15,09;0,35;33,22;;Data er manuelt kontrolleret
09-01-2022 17:00:00;0,27;18,61;0,32;38,9;;Data er manuelt kontrolleret
09-01-2022 16:30:00;0,3;20,87;0,56;42,44;;Data er manuelt kontrolleret
09-01-2022 16:00:00;0,28;33,51;0,9;71,99;;Data er manuelt kontrolleret
09-01-2022 15:30:00;0,34;31,73;0,77;68,75;;Data er manuelt kontrolleret
09-01-2022 15:00:00;0,26;16,75;0,56;39,82;;Data er manuelt kontrolleret
09-01-2022 14:30:00;0,27;18,34;0,69;42,57;;Data er manuelt kontrolleret
09-01-2022 14:00:00;0,27;20;0,75;42,76;;Data er manuelt kontrolleret
09-01-2022 13:30:00;0,24;17,44;0,67;39,65;;Data er manuelt kontrolleret
09-01-2022 13:00:00;0,2;15,74;0,64;34;;Data er manuelt kontrolleret
09-01-2022 12:30:00;0,26;18,88;0,88;40,51;;Data er manuelt kontrolleret
09-01-2022 12:00:00;0,26;23,06;1,06;56,99;;Data er manuelt kontrolleret
09-01-2022 11:30:00;0,23;13,87;0,75;36,18;;Data er manuelt kontrolleret
09-01-2022 11:00:00;0,23;20,23;0,72;47,2;;Data er manuelt kontrolleret
09-01-2022 10:30:00;0,23;17,1;0,85;36,68;;Data er manuelt kontrolleret
09-01-2022 10:00:00;0,21;20,25;0,75;36,26;;Data er manuelt kontrolleret
09-01-2022 09:30:00;0,17;13,77;0,43;22,85;;Data er manuelt kontrolleret
09-01-2022 09:00:00;0,19;14,29;0,29;21,21;;Data er manuelt kontrolleret
09-01-2022 08:30:00;0,17;5,43;0,19;9,35;;Data er manuelt kontrolleret
09-01-2022 08:00:00;0,16;27,23;0,56;33,97;;Data er manuelt kontrolleret
09-01-2022 07:30:00;0,16;12,85;0,35;16,35;;Data er manuelt kontrolleret
09-01-2022 07:00:00;0,21;12,79;0,37;17,1;;Data er manuelt kontrolleret
09-01-2022 06:30:00;0,17;8,13;0,48;13,56;;Data er manuelt kontrolleret
09-01-2022 05:30:00;0,16;5,55;0,32;5,87;;Data er manuelt kontrolleret
09-01-2022 05:00:00;0,16;6,92;0,37;8,84;;Data er manuelt kontrolleret
09-01-2022 04:30:00;0,15;4,92;0,27;5,89;;Data er manuelt kontrolleret
09-01-2022 04:00:00;0,13;6,22;0,29;5,72;;Data er manuelt kontrolleret
09-01-2022 03:30:00;0,14;6,45;0,32;6,45;;Data er manuelt kontrolleret
09-01-2022 03:00:00;0,15;5,57;0,29;5,95;;Data er manuelt kontrolleret
09-01-2022 02:30:00;0,16;6,22;0,32;7,08;;Data er manuelt kontrolleret
09-01-2022 02:00:00;0,17;7,04;0,35;9,87;;Data er manuelt kontrolleret
09-01-2022 01:30:00;0,16;8,3;0,29;11,38;;Data er manuelt kontrolleret
09-01-2022 01:00:00;0,2;7,98;0,4;10,94;;Data er manuelt kontrolleret
09-01-2022 00:30:00;0,19;11,21;0,4;14,42;;Data er manuelt kontrolleret
09-01-2022 00:00:00;0,17;6,22;0,27;8,24;;Data er manuelt kontrolleret
08-01-2022 23:30:00;0,22;8,13;0,35;17,06;;Data er manuelt kontrolleret
08-01-2022 23:00:00;0,26;14,4;0,37;26,99;;Data er manuelt kontrolleret
08-01-2022 22:30:00;0,24;18,86;0,56;34,23;;Data er manuelt kontrolleret
08-01-2022 22:00:00;0,34;21,59;0,67;50,6;;Data er manuelt kontrolleret
08-01-2022 21:30:00;0,34;26,91;0,75;60,44;;Data er manuelt kontrolleret
08-01-2022 21:00:00;0,3;29,95;0,9;66,19;;Data er manuelt kontrolleret
08-01-2022 20:30:00;0,34;32,53;0,82;65,35;;Data er manuelt kontrolleret
08-01-2022 20:00:00;0,36;33,2;1,06;83,82;;Data er manuelt kontrolleret
08-01-2022 19:30:00;0,35;27,02;0,56;52,57;;Data er manuelt kontrolleret
08-01-2022 19:00:00;0,4;37,01;0,69;79,5;;Data er manuelt kontrolleret
08-01-2022 18:30:00;0,41;46,42;1,04;107,02;;Data er manuelt kontrolleret
08-01-2022 18:00:00;0,38;43,47;1,54;115,25;;Data er manuelt kontrolleret
08-01-2022 17:30:00;0,51;65,89;1,44;148,1;;Data er manuelt kontrolleret
08-01-2022 17:00:00;0,43;71,8;1,54;153,11;;Data er manuelt kontrolleret
08-01-2022 16:30:00;0,38;54,6;0,98;97,61;;Data er manuelt kontrolleret
08-01-2022 16:00:00;0,33;41,71;0,69;72,33;;Data er manuelt kontrolleret
08-01-2022 15:30:00;0,23;17,69;0,27;25,72;;Data er manuelt kontrolleret
08-01-2022 15:00:00;0,22;14,25;0,24;20,69;;Data er manuelt kontrolleret
08-01-2022 14:30:00;0,21;16,33;0,27;23,39;;Data er manuelt kontrolleret
08-01-2022 14:00:00;0,2;15,4;0,24;21,78;;Data er manuelt kontrolleret
08-01-2022 13:30:00;0,17;14,23;0,29;19,37;;Data er manuelt kontrolleret
08-01-2022 13:00:00;0,19;16,83;0,24;26,16;;Data er manuelt kontrolleret
08-01-2022 12:30:00;0,19;13,58;0,11;18,23;;Data er manuelt kontrolleret
08-01-2022 12:00:00;0,17;18,91;0,35;31,8;;Data er manuelt kontrolleret
